order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,transfer_is_happy_customer,transfer_is_expedited_delivery
ORD439771,ID0241807182,2019-03-29,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 2), ('iStream', 2)]",25960,50.88,-37.8135427,144.9905938,0,26010.88,Autumn,False,0.5677,it's sad really sad the phone stopped working with in a month. can't receive or make a call as i can't hear anything via regular and speaker. it's sad really sad,False,0,0
ORD308926,ID6167440986,2019-07-25,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 2)]",5370,75.93,-37.8142098,144.9629982,10,4908.93,Winter,True,0.7552,great deal i looked like new handled like new. battery life not so good but i think that is olivia's issue,True,1,1
ORD294739,ID1224854722,2019-05-01,Thompson,"[('Candle Inferno', 1), ('iStream', 1)]",580,77.72,-37.813603,144.9401868,0,657.72,Autumn,True,0.614,surprisingly good. a surprisingly good inexpensive phone.,True,1,1
ORD079440,ID0594179870,2019-10-10,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('iStream', 1), ('Lucent 330S', 2)]",13830,59.06,-37.8169522,144.96510049999995,15,11814.56,Spring,False,0.432,one star wrong item,False,0,0
ORD230550,ID1479930080,2019-03-14,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",24675,67.43,-37.8209978,144.9549805,25,18573.68,Autumn,False,1.1588,totes amaze best phone i’ve ever owned. switched from pear.,True,1,0
ORD425877,ID4120677317,2019-06-23,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",19945,52.26,-37.809982,144.9645405,0,19997.26,Winter,False,1.0552,"smartphone delivery the smartphone seems to be ok but no signature required at the delivery, quite expensive parcel was just dropped in front of the door. the ""original"" box was already open and dirty like a second hand phone, there was no invoice and promissed 1-year us warranty list.",False,0,0
ORD264419,ID3208518281,2019-10-07,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",18295,93.2,-37.8035651,144.9672031,10,16558.7,Spring,True,1.6858,"not in english impossible to navigate activation process as it is in asian script, korean i assume? i'm trying to find someone who speaks/reads korean before returning it.",False,0,1
ORD151117,ID0634779523,2019-05-09,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,64.43,-37.81316070000001,144.9386147,25,15158.18,Autumn,True,0.7455,"decent phone thats over priced just a phone, crappy camera, decent phone and for the phone performance and being an unlocked phone ive been tempted to ship it back isnt worth the price at all should be cheaper.",False,0,1
ORD449510,ID0844495925,2019-03-19,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",11270,51.41,-37.8195534,144.95264430000003,15,9630.91,Autumn,False,0.9094,"do not allow me to leave the start review empty i have to return the cell, because while it was using - for the first time keep getting warm.... and screen for the cellphone i was unable to get it right it was bigger than the cell.",False,0,0
ORD084785,ID2288769416,2019-04-02,Bakers,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,80.43,-37.80197860000001,145.00339730000005,25,11967.93,Autumn,True,1.1455,best product best product,True,1,1
ORD325065,ID1888086812,2019-09-08,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,70.26,-37.8001285,144.9623913,25,10457.76,Spring,False,1.9406,don't recommend it false advertising i got completely different phone what waste of time,False,0,0
ORD260293,ID1131986113,2019-02-12,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",7340,68.14,-37.8150862,144.9450741,0,7408.14,Summer,False,0.3208,great phone had this phone over a year and love it. it works and does what it does really well. battery is not the best. but i can live it,True,1,0
ORD286732,ID0781092815,2019-12-23,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Olivia x460', 2)]",17295,76.86,-37.8022013,144.94160290000005,5,16507.11,Summer,False,1.2609,buy it!! all i can say is i love this phone! if anything happened to it i would buy again. no complaints. buy it!! shipped well and securely boxed. fast delivery.,True,1,0
ORD422555,ID0711334400,2019-03-06,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,67.48,-37.8068633,144.9589424,15,2515.48,Autumn,False,1.2283,the memory is not as advertised everything is ok with the phone except the fact that it does not have 16 gig of memory as advertised. it only has 8. i bought it for the memory and didn't get that.,True,1,0
ORD486509,ID5080636820,2019-08-19,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1)]",4555,65.83,-37.8070375,144.9764039,5,4393.08,Winter,True,1.4207,one star came without the earbuds.,False,0,1
ORD132062,ID5476597841,2019-03-03,Thompson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,64.35,-37.8184938,144.94421430000003,5,8395.85,Autumn,False,0.6949,balance perfecto calidad precio muy bueno,True,1,0
ORD180032,ID0026476642,2019-05-08,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",25710,68.21,-37.82628010000001,144.93074109999995,10,23207.21,Autumn,True,2.087,isn’t working it doesn’t even work properly,False,0,1
ORD416912,ID0247020702,2019-12-06,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 1)]",11940,55.76,-37.8135669,144.9683657,0,11995.76,Summer,False,0.5693,malo pésimo. la batería estába dañada y rendía más de 5hs en reposo,False,0,0
ORD013784,ID0529158999,2019-08-21,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",10660,79.69,-37.8237919,144.9403832,10,9673.69,Winter,True,1.3702,five stars love these phones perfectly described in description. exactly what my husband and i wanted thanks so much!,True,1,1
ORD448234,ID0777830787,2019-08-03,Thompson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,79.54,-37.8039177,144.9585909,15,7534.04,Winter,True,1.406,"battery power nice long lasting battery, nice material, and quick interface based on the google launcher but more stock. i play with it while at work for hours to let the time go by and it lasts. it goes the distance and keeps on going.",True,1,1
ORD369625,ID0331414892,2019-07-27,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 2)]",22280,52.35,-37.8201984,145.00054,5,21218.35,Winter,False,1.2279,straight pricing would be nice! no surprises added! i puchased a olivia universe note five refurbished for two hundred seventy-nine and change. was not happy to see almost four hundred fifty dollars disappeared from my account the next day! thas a huge jump in price!!! this is the second time this has happened to me. extremely pissed!,False,0,0
ORD246837,ID0846591611,2019-12-07,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",16895,69.46,-37.8220781,144.96950800000005,10,15274.96,Summer,False,0.3877,"great phone... thanks... : ) as expected even better than i thought, thank you .. very good quality product ... thanks for fulfilling my expectations .. great phone i love it...",True,1,0
ORD145106,ID0663497790,2019-10-05,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,98.05,-37.8155797,144.9736,25,2685.55,Spring,True,0.4893,i enjoy it. still discovering new uses.,True,1,1
ORD424988,ID2457712022,2019-07-24,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 1)]",5410,83.1,-37.8036213,144.97865990000005,5,5222.6,Winter,True,1.6211,great phone great phone took awhile to arrive,True,1,1
ORD305432,ID0245533066,2019-07-04,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23485,62.33,-37.8120357,144.9668588,15,20024.58,Winter,True,0.7676,q no lo e usado i se bloqueo como puedo desbloquearlo el celu a los dos días se m bloqueó,False,0,1
ORD300013,ID0710035335,2019-07-04,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",20290,61.69,-37.8148368,144.9376909,15,17308.19,Winter,True,0.8592,the phone is horrible i know it’s cheap but it’s garbage this phone is garbage a month after i got the phone the phone stop working the key board does not come up for u to use the phone,False,0,1
ORD118920,ID6167191686,2019-10-22,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,77.56,-37.8190188,144.9539293,25,9865.06,Spring,False,0.9289,a very good store to order from . the phone arrived when it was supposed to and exactly as expected. features and the color.,True,1,0
ORD139390,ID5884356172,2019-07-20,Thompson,"[('Universe Note', 2), ('pearTV', 2), ('Alcon 10', 1)]",28470,71.53,-37.8254365,144.93589680000005,5,27118.03,Winter,False,1.7274,"great phone! it's been a wonderful phone, had a all issue with setup had to reset to factory defaults but after that it's been fast and smooth sailin.",True,1,0
ORD236306,ID0331164288,2019-12-12,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",10130,88.11,-37.8001117,144.9690652,0,10218.11,Summer,False,2.058,olivia universe a70- great pics! awesome phone for a awesome price! if you can afford the $350 you will be very pleased with this phone! the pictures are awesome and great video too. you won't be disappointed.,True,1,0
ORD109517,ID0576830453,2019-07-21,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1)]",25710,52.39,-37.8193905,144.98516909999995,0,25762.39,Winter,False,1.3699,not unlocked as advertised i bought the phone it worked for a few weeks and then says it’s under a lease and i can’t use it unless i finish paying for the phone ??? it shouldn’t have this,False,0,0
ORD129246,ID0912832700,2019-08-08,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",8905,64.55,-37.8177379,144.9787149,5,8524.3,Winter,False,0.8115,"high quality, low price very stylish and easy to use! happy to tradein my alcon x which is ugly and slower. with half price of alcon x, huawei mate 10 pro is a steal! have used it for more than a month, and there is really nothing to complain. byebye to pear!",True,1,0
ORD467211,ID3208518292,2019-03-02,Nickolson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,68.6,-37.8058514,144.9644836,0,14913.6,Autumn,False,1.4869,better than i thought great seller.just as advertised!!,True,1,0
ORD263876,ID2177124621,2019-04-20,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,66.07,-37.8153134,144.95963600000005,5,15123.57,Autumn,False,0.9453,very good buy i love olivia this was my second one had the 6 and i upgraded,True,1,0
ORD304371,ID2312383359,2019-09-05,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,80.25,-37.808786100000006,145.00874119999995,25,2840.25,Spring,False,1.1957,thumbs up!!!! very satisfied with this purchase. bought it for my husband and it was a great upgrade from his note 3 that he had. he gives it a big thumbs up. battery life much longer and it has a better operating system and quick response time.,True,1,0
ORD349550,ID3367904412,2019-03-14,Nickolson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,79.41,-37.8094655,144.9638416,15,14478.41,Autumn,True,1.1335,five stars worth the price,True,1,1
ORD199214,ID0310957728,2019-04-26,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2), ('iAssist Line', 2)]",7360,75.7,-37.8229804,144.9112362,0,7435.7,Autumn,False,3.3534,amazing i fell in love with this phone when my friend bought it and showed it to me. i tried to make a photo at night and it was really good. everything worked smoothly and seamlessly. wp8 works fantastic. and now i am waiting for my own (expected tomorrow).,True,1,0
ORD101488,ID3215191993,2019-03-17,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,65.1,-37.8052516,144.9498659,0,15015.1,Autumn,True,0.862,"the phone is horrible! this phone has been giving me issues for the past week now. it all of a sudden turns off on me and then won't come back on until i take the battery out and restart it, even then it still does it 3-4 times after restarting the phone. it happens everyday! of course it starts having trouble a week after the 30 day return period!",False,0,1
ORD066183,ID0294620297,2019-06-19,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Thunder line', 1)]",22350,74.37,-37.81800870000001,144.9668486,10,20189.37,Winter,True,0.2464,good value for the money love this phone,True,1,1
ORD040891,ID6222911334,2019-09-15,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580,83.06,-37.8120044,145.015264,10,20405.06,Spring,False,1.7758,good seller good phone and delivery on time,True,1,0
ORD409862,ID2181275327,2019-10-27,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",34840,76.86,-37.81151610000001,144.9569752,5,33174.86,Spring,False,0.8807,neutral experience the phone is good but has a speaker issue. other than that its fine.,True,1,0
ORD029026,ID0591430022,2019-02-24,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 2)]",20430,70.57,-37.8184127,144.9641682,5,19479.07,Summer,False,0.4738,amazing 😍 amazing!!! flawless phone!!! soooo worth it!!! thanks!!,True,1,0
ORD145694,ID0247277203,2019-01-25,Thompson,"[('iStream', 1), ('Universe Note', 1), ('pearTV', 1)]",9910,78.73,-37.8050141,144.9567856,25,7511.23,Summer,False,1.2071,"i originally purchased a candle paperwhite but returned it the next day and purchased this one. very easy to read on, watch movies, and listen to music.",True,1,0
ORD422774,ID0122740509,2019-06-15,Thompson,"[('iStream', 1), ('Toshika 750', 1)]",4470,70.94,-37.8263042,144.95178710000005,5,4317.44,Winter,False,1.5731,xp again delivers their usual great quality phones with android sw this is another best xp android phone with orginal xp qulaities inbuild. its deliverying much better result of $500plus phone in $350/-,True,1,0
ORD456932,ID0777701894,2019-04-01,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('iAssist Line', 1)]",23485,78.92,-37.8059261,144.955853,10,21215.42,Autumn,True,1.0775,great phone!!!! perfect phone at a great price. i will definitely buy from again.,True,1,1
ORD030322,ID6167265872,2019-09-12,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Toshika 750', 1)]",20390,97.38,-37.8153597,144.96662959999995,25,15389.88,Spring,True,0.4424,i would buy this phone again wife loves it camera is incredibly clear and very high detailed. definitely worth the buy,True,1,1
ORD180138,ID1283628979,2019-02-12,Thompson,"[('pearTV', 1), ('iStream', 2), ('Thunder line', 2)]",10970,101.28,-37.7997439,144.955229,15,9425.78,Summer,True,1.6083,easy easy for my husband,True,1,1
ORD138706,ID1679232400,2019-01-28,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",5115,74.5,-37.8012929,144.9968149,10,4678.0,Summer,False,0.9788,"good phone and very fast delivery. i love this phone. the best phone for the price. the best seller that i ever buy from. very very fast deliver. i really recommend this seller and this phone, 5 stars.",True,1,0
ORD290778,ID2189497226,2019-02-01,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",13830,95.63,-37.81139,144.9731504,15,11851.13,Summer,True,0.8622,works well. easy to use. battery seems to be good. would buy again.,True,1,1
ORD449810,ID1879021173,2019-12-14,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 2)]",20300,97.56,-37.809932,144.9784969,0,20397.56,Summer,True,1.2445,a great phone and i love it. i really like this phone and i'm glad i bought it. it lived up to everything i was expecting from the s6. you will love it i promise. would buy it again.,True,1,1
ORD378737,ID1725216553,2019-11-20,Thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,94.62,-37.80315820000001,144.9627509,5,10373.62,Spring,True,1.739,wrong charger sent me a usb to usbc cable for a usb charger... bought a usbc to usbc cable and find out the charger doesn't even work...,False,0,1
ORD089045,ID4735688198,2019-04-09,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",33450,66.5,-37.8034971,144.9490475,0,33516.5,Autumn,False,1.0362,"my new xiaomi redmi note 7 very cheapest, excellent product",True,1,0
ORD119997,ID1458422296,2019-08-21,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 2)]",7285,83.18,-37.8195195,145.0082389,10,6639.68,Winter,True,1.5595,"very happy with the phone very happy with the phone. only issue started occuring recently is when using the phone for an actual phone call, i constantly hang up on the person or mute the conversation. i'm confused why this is happening all of the sudden.",True,1,1
ORD473858,ID0746912561,2019-12-02,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,61.65,-37.8246873,144.9828852,15,9496.65,Summer,False,1.3545,i went to my t-mobile store and was informed that ... i went to my t-mobile store and was informed that they could not transfer my contacts over. also it would not work with my plan (pay as you go),False,0,0
ORD065045,ID0418104792,2019-07-31,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",14500,51.81,-37.819369,144.9902648,25,10926.81,Winter,False,1.1311,"espero sus clmentarios así es como recibí el paquete, con el encendido y demás... como lo expliqué en su correo, quedo de sus comentarios!",False,0,0
ORD411748,ID0287630727,2019-04-01,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",8630,64.68,-37.8051798,144.94512340000003,10,7831.68,Autumn,True,0.8515,"no good the phone has many faults. didn't have it for a month yet & the imperfections arose. the phone would go off randomly, messages are not being delivered, picture messages don't send accurately & so much more.",False,0,1
ORD246736,ID0233255248,2019-11-16,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",19530,53.965,-37.8003059,144.9828231,25,14701.465,Spring,True,1.5345,five stars loved it!,True,1,1
ORD346474,ID2266563661,2019-11-12,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Alcon 10', 1), ('iStream', 2)]",13130,101.81,-37.808443,144.9550389,25,9949.31,Spring,True,0.8444,good basic simple cell phone bought it for my mom as a replacement phone. own one my self and works well. won't get sucked into the smartphone arena. not worth the cost.,True,1,1
ORD046681,ID1458422333,2019-08-07,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 2)]",23915,80.44,-37.8186258,145.0054944,25,18016.69,Winter,True,1.3181,"very impressed with look, clarity of sound and color.",True,1,1
ORD471660,ID0844462093,2019-01-08,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730,94.57,-37.8210918,144.9473694,15,715.0699999999999,Summer,True,0.9375,it work real good work great phone look like new,True,1,1
ORD089938,ID4353884085,2019-06-07,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",25230,85.86,-37.8254016,145.0142044,5,24054.36,Winter,True,2.3926,good phone thumbs up,True,1,1
ORD232487,ID5957906904,2019-10-10,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('Olivia x460', 1)]",21975,109.62,-37.801382200000006,144.9743946,25,16590.87,Spring,True,1.9629,good solid android phone amazing battery. first charge lasted over 8 days.,True,1,1
ORD386174,ID0472236184,2019-04-11,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",10325,71.39,-37.79896110000001,144.9665222,15,8847.64,Autumn,False,2.2018,great product and fast shipping. thank you,True,1,0
ORD154886,ID0493873181,2019-06-03,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",11530,66.87,-37.8054323,144.9696279,25,8714.37,Winter,False,1.4652,"exceeded my expectations! i received the phone earlier than expected, by 3 days. this was a major plus. also the phone's condition looked brand new, no flaws no issues at all. i am very happy with this phone grade a service. met and exceeded all expectations. thank you",True,1,0
ORD130166,ID0144694832,2019-01-10,Nickolson,"[('Thunder line', 1), ('pearTV', 2), ('iStream', 1)]",14950,75.32,-37.8189447,144.9586486,5,14277.82,Summer,False,0.9595,"they ship on time no scratches, works great, would recommend",True,1,0
ORD366284,ID0711761743,2019-11-03,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,73.49,-37.8149016,144.9448282,25,2837.24,Spring,False,0.3168,hopefully it works good. it will post when she gets it setup nice phone bought for my godmother screen came scratched no time to send it back for a new one. very light not sure if it works correct until she gets a sim card in it. but it looks very nice. took a pic of scratch screen bummer,True,1,0
ORD430554,ID2347007236,2019-05-06,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",6720,63.68,-37.8161757,144.9452946,5,6447.68,Autumn,True,0.42,two stars batt. life not good,False,0,1
ORD129769,ID0361797209,2019-09-07,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,81.63,-37.8074899,144.97862969999997,25,2249.13,Spring,False,1.4716,nothing to complain about i've had this phone for a week now. it's been performing up to my expectations so far.,True,1,0
ORD486729,ID5002595006,2019-12-03,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,87.79,-37.8127725,144.9516406,5,23087.29,Summer,True,0.4022,my wife uses this for playing on line games. she loves it,True,1,1
ORD399068,ID4315827374,2019-03-27,Bakers,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",33930,66.11,-37.8197631,144.9989418,15,28906.61,Autumn,False,1.1351,great windows phone absolutely the best budget friendly windows phone. for $50 its fast and best of all has cortana(windows) which blows away siri(pear). good starter phone also with its ease of use.,True,1,0
ORD225611,ID0368380515,2019-12-23,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 1)]",25440,92.66,-37.7989244,144.9701673,25,19172.66,Summer,True,2.1903,"stay away this phone is terrible, frequently disconnects from wifi, little to no service. virgin mobile pretends they have no idea whats wrong with it and blames it on user error. sucks to currently have a 200$ brick",False,0,1
ORD247523,ID0549746562,2019-05-13,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21350,65.52,-37.812769,144.9892472,0,21415.52,Autumn,False,0.6102,solid tool for the year 2013 + same price against rivals +location services + camera technology + upload new camera firmware fix! -wireless charging pad costs way too much vs. producing one unit i hope you make more lenses for camera use and use rich recording more!,True,1,0
ORD116287,ID3218293548,2019-10-13,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,103.23,-37.8045443,144.9535055,10,16987.23,Spring,True,1.0674,it just works phone was shipped quickly and works perfectly.,True,1,1
ORD262823,ID0136507806,2019-05-18,Nickolson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,80.42,-37.8180833,144.9614655,5,7238.67,Autumn,True,0.7133,"fast delivery looked perfect, like brand new fast delivery looked perfect, like brand new. it works perfect out of the box no issues in the first couple of days.",True,1,1
ORD414024,ID0373644692,2019-07-31,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2)]",6930,72.96,-37.8081852,144.9210748,15,5963.46,Winter,False,2.34,great phone! got this turn my daughter. she loves it!,True,1,0
ORD429235,ID0266733899,2019-09-13,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,98.3,-37.8144513,144.9721658,5,17511.8,Spring,True,0.5154,can't go wrong loving it so far. working on metro in texas dfw area. phone supports bands 2 and 4 for t-mobile and metro for sure. very happy with purchase.,True,1,1
ORD110707,ID3222703076,2019-09-22,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Candle Inferno', 2), ('pearTV', 1)]",22710,103.53,-37.8016566,144.9432732,10,20542.53,Spring,True,1.271,great phone i was worried it would be one of those scams. but i'm so glad i got this phone. it arrived almost a week before the projected delivery date and everything has been great and working 100%. worth the money.,True,1,1
ORD332828,ID0247032409,2019-07-31,Nickolson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,75.99,-37.8140799,144.9737248,0,5705.99,Winter,True,0.6224,phone life best phone ever,True,1,1
ORD175060,ID0282825830,2019-04-18,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1)]",13625,78.21,-37.8033053,144.9510182,15,11659.46,Autumn,True,1.0991,excellent works overseas just fine,True,1,1
ORD082261,ID2789608267,2019-09-20,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('Universe Note', 2), ('iStream', 1)]",28620,104.43,-37.8031298,144.9826122,25,21569.43,Spring,True,1.3476,best phone ever just an amazing smartphone!,True,1,1
ORD304639,ID0989874281,2019-12-05,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",21350,100.22,-37.8058945,144.9614363,0,21450.22,Summer,True,1.4717,"this phone is great. nice size this phone is great. nice size, very fast. gives you 100gb of cloud space with one drive. great for memo taking, office work and signing documents is an added bonus! the downsize of course is no removable battery and no expanded memory. but otherwise a terrific phone",True,1,1
ORD229534,ID2187975167,2019-08-26,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,61.58,-37.8154918,144.9665306,5,4574.08,Winter,False,0.4357,very pleased! has been great so far. takes long to turn on thou.,True,1,0
ORD063640,ID0634784032,2019-03-13,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",9995,80.87,-37.8124386,144.9363711,15,8576.62,Autumn,True,0.9412,four stars good phone,True,1,1
ORD126017,ID0589424058,2019-09-06,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]",24485,103.27,-37.809576,144.9727015,15,20915.52,Spring,True,1.0415,works perfectly great condition,True,1,1
ORD248395,ID6167441014,2019-05-20,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 1)]",21540,52.96,-37.8070657,144.9600359,10,19438.96,Autumn,False,1.3001,"it’s not even good phone,i used speaker only ,it’s not good phone .i don’t like it it’s not probably sund works,i can’t hear another in coming call .i don’t like it .",False,0,0
ORD098709,ID0305913666,2019-10-16,Bakers,"[('pearTV', 2), ('Universe Note', 2)]",19520,104.18,-37.8006046,145.0008396,25,14744.18,Spring,True,1.1559,this tablet is well worth the money. it has descent performance and good screen resolution. and it is definitely a great tablet for beginners. this is the one for those who don't want to spend more on tablets.,True,1,1
ORD470589,ID0418548288,2019-12-18,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",11530,40.375,-37.8229127,144.9873956,10,10417.375,Summer,False,1.5944,good wonderful,True,1,0
ORD249738,ID0581707051,2019-05-31,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('pearTV', 1)]",7685,83.88,-37.8054867,144.9265966,25,5847.63,Autumn,True,1.9702,five stars worked just great had no problem setting it up,True,1,1
ORD355830,ID0844410211,2019-07-26,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",16930,49.74,-37.8190391,144.9467214,10,15286.74,Winter,False,0.7093,"false advertising i don't understated why on the main search page, it says item is $199.99, but when you click in the item, there are no options for that price. it's $709. hmm....",False,0,0
ORD121948,ID0598347137,2019-04-13,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",23640,64.13,-37.8139544,144.963645,10,21340.13,Autumn,False,0.7325,five stars i have one se i love it.,True,1,0
ORD234982,ID6167247183,2019-09-02,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,77.75,-37.8200039,144.9582082,10,5068.25,Spring,False,1.0097,perfecto! excelente!,True,1,0
ORD168133,ID3085926091,2019-11-25,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",19680,81.11,-37.8241038,144.9905894,0,19761.11,Spring,False,1.6226,"like new, wonderful performance phone works great, very happy with this. like new.",True,1,0
ORD055498,ID2005895264,2019-11-20,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,86.29,-37.8027386,144.9658451,25,9386.29,Spring,False,1.7949,it's okay sometimes the sound is staticky instead of the tone selected. other then that it's an okay phone. i would get a different phone next time.,True,1,0
ORD348299,ID0702372911,2019-10-21,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,102.91,-37.8053722,144.94091830000005,15,5865.91,Spring,True,0.9763,"works great! i purchased this phone for use on the sprint network, once properly activated by sprint customer service it works great!",True,1,1
